state,st,firstname,lastname,bioguide,year,start,end,district_number,congress_number,govtrack,wikipedia,wikidata,google_entity_id,house_history,icpsr,com_agriculture_102,com_appropriations_104,com_mil_natsec_106,com_finserv_113,com_budget_115,com_edu_work_124,com_energy_commerce_128,com_intl_rel_134,com_gov_ops_138,com_house_admin_142,com_judiciary_156,com_merch_marine_160,com_nat_resource_164,com_mail_civserv_168,com_infrastructure_173,com_rules_176,com_science_182,com_small_biz_184,com_off_standards_186,com_va_192,com_ways_mean_196,com_intel_242,com_home_sec_251,com_energy_252,com_voting_2007_253,com_benghazi_299,com_library_500,com_printing_501,com_taxation_503,com_economic_507,com_def_reduct_511,com_congress_org_522,com_house_leadership_661
South Carolina,SC,James,Clyburn,C000537,2021,2021-01-03,2023-01-03,6,117,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Tom,Rice,R000597,2021,2021-01-03,2023-01-03,7,117,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Joe,Cunningham,C001122,2020,2019-01-03,2021-01-03,1,116,412814,Joe Cunningham (American politician),Q58993183,kg:/g/11fglfpsvf,NA,21913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Joe,Wilson,W000795,2020,2019-01-03,2021-01-03,2,116,400433,Joe Wilson (American politician),Q928855,kg:/m/03tll0,24173,20138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Jeff,Duncan,D000615,2020,2019-01-03,2021-01-03,3,116,412472,Jeff Duncan (politician),Q1027026,kg:/m/0ddgp1k,12602,21174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,William,Timmons,T000480,2020,2019-01-03,2021-01-03,4,116,412815,William Timmons (politician),Q28837296,kg:/g/11g6ns21_f,NA,21974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Ralph,Norman,N000190,2020,2019-01-03,2021-01-03,5,116,412738,Ralph Norman,Q7287914,kg:/m/0f9kbx,15032448994,21753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,James,Clyburn,C000537,2020,2019-01-03,2021-01-03,6,116,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Tom,Rice,R000597,2020,2019-01-03,2021-01-03,7,116,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Joe,Cunningham,C001122,2019,2019-01-03,2021-01-03,1,116,412814,Joe Cunningham (American politician),Q58993183,kg:/g/11fglfpsvf,NA,21913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Joe,Wilson,W000795,2019,2019-01-03,2021-01-03,2,116,400433,Joe Wilson (American politician),Q928855,kg:/m/03tll0,24173,20138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Jeff,Duncan,D000615,2019,2019-01-03,2021-01-03,3,116,412472,Jeff Duncan (politician),Q1027026,kg:/m/0ddgp1k,12602,21174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,William,Timmons,T000480,2019,2019-01-03,2021-01-03,4,116,412815,William Timmons (politician),Q28837296,kg:/g/11g6ns21_f,NA,21974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Ralph,Norman,N000190,2019,2019-01-03,2021-01-03,5,116,412738,Ralph Norman,Q7287914,kg:/m/0f9kbx,15032448994,21753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,James,Clyburn,C000537,2019,2019-01-03,2021-01-03,6,116,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Tom,Rice,R000597,2019,2019-01-03,2021-01-03,7,116,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Marshall,Sanford,S000051,2018,2017-01-03,2019-01-03,1,115,400607,Mark Sanford,Q11669,kg:/m/02c6ck,21195,29565,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Joe,Wilson,W000795,2018,2017-01-03,2019-01-03,2,115,400433,Joe Wilson (American politician),Q928855,kg:/m/03tll0,24173,20138,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Jeff,Duncan,D000615,2018,2017-01-03,2019-01-03,3,115,412472,Jeff Duncan (politician),Q1027026,kg:/m/0ddgp1k,12602,21174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Trey,Gowdy,G000566,2018,2017-01-03,2019-01-03,4,115,412473,Trey Gowdy,Q1822266,kg:/m/0c3x3rz,14284,21175,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Ralph,Norman,N000190,2018,2017-06-26,2019-01-03,5,115,412738,Ralph Norman,Q7287914,kg:/m/0f9kbx,15032448994,21753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,James,Clyburn,C000537,2018,2017-01-03,2019-01-03,6,115,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Tom,Rice,R000597,2018,2017-01-03,2019-01-03,7,115,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Marshall,Sanford,S000051,2017,2017-01-03,2019-01-03,1,115,400607,Mark Sanford,Q11669,kg:/m/02c6ck,21195,29565,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Joe,Wilson,W000795,2017,2017-01-03,2019-01-03,2,115,400433,Joe Wilson (American politician),Q928855,kg:/m/03tll0,24173,20138,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Jeff,Duncan,D000615,2017,2017-01-03,2019-01-03,3,115,412472,Jeff Duncan (politician),Q1027026,kg:/m/0ddgp1k,12602,21174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Trey,Gowdy,G000566,2017,2017-01-03,2019-01-03,4,115,412473,Trey Gowdy,Q1822266,kg:/m/0c3x3rz,14284,21175,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Ralph,Norman,N000190,2017,2017-06-26,2019-01-03,5,115,412738,Ralph Norman,Q7287914,kg:/m/0f9kbx,15032448994,21753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,James,Clyburn,C000537,2017,2017-01-03,2019-01-03,6,115,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Tom,Rice,R000597,2017,2017-01-03,2019-01-03,7,115,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Marshall,Sanford,S000051,2016,2015-01-06,2017-01-03,1,114,400607,Mark Sanford,Q11669,kg:/m/02c6ck,21195,29565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Joe,Wilson,W000795,2016,2015-01-06,2017-01-03,2,114,400433,Joe Wilson (American politician),Q928855,kg:/m/03tll0,24173,20138,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Jeff,Duncan,D000615,2016,2015-01-06,2017-01-03,3,114,412472,Jeff Duncan (politician),Q1027026,kg:/m/0ddgp1k,12602,21174,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Trey,Gowdy,G000566,2016,2015-01-06,2017-01-03,4,114,412473,Trey Gowdy,Q1822266,kg:/m/0c3x3rz,14284,21175,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Carolina,SC,Mick,Mulvaney,M001182,2016,2015-01-06,2017-01-03,5,114,412474,Mick Mulvaney,Q1235731,kg:/m/0cp1sr_,18833,21176,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,James,Clyburn,C000537,2016,2015-01-06,2017-01-03,6,114,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Tom,Rice,R000597,2016,2015-01-06,2017-01-03,7,114,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Marshall,Sanford,S000051,2015,2015-01-06,2017-01-03,1,114,400607,Mark Sanford,Q11669,kg:/m/02c6ck,21195,29565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Joe,Wilson,W000795,2015,2015-01-06,2017-01-03,2,114,400433,Joe Wilson (American politician),Q928855,kg:/m/03tll0,24173,20138,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Jeff,Duncan,D000615,2015,2015-01-06,2017-01-03,3,114,412472,Jeff Duncan (politician),Q1027026,kg:/m/0ddgp1k,12602,21174,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Trey,Gowdy,G000566,2015,2015-01-06,2017-01-03,4,114,412473,Trey Gowdy,Q1822266,kg:/m/0c3x3rz,14284,21175,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Carolina,SC,Mick,Mulvaney,M001182,2015,2015-01-06,2017-01-03,5,114,412474,Mick Mulvaney,Q1235731,kg:/m/0cp1sr_,18833,21176,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,James,Clyburn,C000537,2015,2015-01-06,2017-01-03,6,114,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,SC,Tom,Rice,R000597,2015,2015-01-06,2017-01-03,7,114,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Marshall,Sanford,S000051,2014,2013-05-15,2015-01-03,1,113,400607,Mark Sanford,Q11669,kg:/m/02c6ck,21195,29565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Joe,Wilson,W000795,2014,2013-01-03,2015-01-03,2,113,400433,Joe Wilson (American politician),Q928855,kg:/m/03tll0,24173,20138,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Jeff,Duncan,D000615,2014,2013-01-03,2015-01-03,3,113,412472,Jeff Duncan (politician),Q1027026,kg:/m/0ddgp1k,12602,21174,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,Trey,Gowdy,G000566,2014,2013-01-03,2015-01-03,4,113,412473,Trey Gowdy,Q1822266,kg:/m/0c3x3rz,14284,21175,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Carolina,SC,Mick,Mulvaney,M001182,2014,2013-01-03,2015-01-03,5,113,412474,Mick Mulvaney,Q1235731,kg:/m/0cp1sr_,18833,21176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,James,Clyburn,C000537,2014,2013-01-03,2015-01-03,6,113,400075,Jim Clyburn,Q1289889,kg:/m/03c469,11119,39301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Carolina,SC,Tom,Rice,R000597,2014,2013-01-03,2015-01-03,7,113,412572,Tom Rice,Q3956858,kg:/m/03wg1mb,NA,21359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,Dusty,Johnson,J000301,2023,2023-01-03,2025-01-03,1,118,412816,Dusty Johnson,Q30015838,kg:/g/11dyzlcnbr,NA,21935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,SD,Dusty,Johnson,J000301,2022,2021-01-03,2023-01-03,1,117,412816,Dusty Johnson,Q30015838,kg:/g/11dyzlcnbr,NA,21935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,SD,Dusty,Johnson,J000301,2021,2021-01-03,2023-01-03,1,117,412816,Dusty Johnson,Q30015838,kg:/g/11dyzlcnbr,NA,21935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,SD,Dusty,Johnson,J000301,2020,2019-01-03,2021-01-03,1,116,412816,Dusty Johnson,Q30015838,kg:/g/11dyzlcnbr,NA,21935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,SD,Dusty,Johnson,J000301,2019,2019-01-03,2021-01-03,1,116,412816,Dusty Johnson,Q30015838,kg:/g/11dyzlcnbr,NA,21935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,SD,Kristi,Noem,N000184,2018,2017-01-03,2019-01-03,1,115,412475,Kristi Noem,Q465749,kg:/m/0c3xgn9,19064,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,Kristi,Noem,N000184,2017,2017-01-03,2019-01-03,1,115,412475,Kristi Noem,Q465749,kg:/m/0c3xgn9,19064,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,Kristi,Noem,N000184,2016,2015-01-06,2017-01-03,1,114,412475,Kristi Noem,Q465749,kg:/m/0c3xgn9,19064,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,Kristi,Noem,N000184,2015,2015-01-06,2017-01-03,1,114,412475,Kristi Noem,Q465749,kg:/m/0c3xgn9,19064,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,Kristi,Noem,N000184,2014,2013-01-03,2015-01-03,1,113,412475,Kristi Noem,Q465749,kg:/m/0c3xgn9,19064,21177,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TN,Diana,Harshbarger,H001086,2023,2023-01-03,2025-01-03,1,118,456844,Diana Harshbarger,Q101197341,kg:/g/11f67z977k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Tim,Burchett,B001309,2023,2023-01-03,2025-01-03,2,118,412817,Tim Burchett,Q7803244,kg:/m/03yt07,NA,21905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Charles,Fleischmann,F000459,2023,2023-01-03,2025-01-03,3,118,412476,Chuck Fleischmann,Q521959,kg:/m/0ddd54f,13563,21178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Scott,DesJarlais,D000616,2023,2023-01-03,2025-01-03,4,118,412477,Scott DesJarlais,Q2260839,kg:/m/09k4h2_,12604,21179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Andrew,Ogles,O000175,2023,2023-01-03,2025-01-03,5,118,456939,Andy Ogles,Q111623114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,John,Rose,R000612,2023,2023-01-03,2025-01-03,6,118,412818,John Rose (Tennessee politician),Q33044040,kg:/g/11g8xhg1mz,NA,21959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Mark,Green,G000590,2023,2023-01-03,2025-01-03,7,118,412819,Mark Green (Tennessee politician),Q16224587,kg:/m/09rx6jq,NA,21926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,David,Kustoff,K000392,2023,2023-01-03,2025-01-03,8,118,412724,David Kustoff,Q26923148,kg:/g/11c1qmm_nk,NA,21731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Steve,Cohen,C001068,2023,2023-01-03,2025-01-03,9,118,412236,Steve Cohen (politician),Q512330,kg:/m/04l8cr,11800,20748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Diana,Harshbarger,H001086,2022,2021-01-03,2023-01-03,1,117,456844,Diana Harshbarger,Q101197341,kg:/g/11f67z977k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Tim,Burchett,B001309,2022,2021-01-03,2023-01-03,2,117,412817,Tim Burchett,Q7803244,kg:/m/03yt07,NA,21905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Charles,Fleischmann,F000459,2022,2021-01-03,2023-01-03,3,117,412476,Chuck Fleischmann,Q521959,kg:/m/0ddd54f,13563,21178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Scott,DesJarlais,D000616,2022,2021-01-03,2023-01-03,4,117,412477,Scott DesJarlais,Q2260839,kg:/m/09k4h2_,12604,21179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Jim,Cooper,C000754,2022,2021-01-03,2023-01-03,5,117,400081,Jim Cooper,Q973737,kg:/m/03tm2p,11401,15019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,John,Rose,R000612,2022,2021-01-03,2023-01-03,6,117,412818,John Rose (Tennessee politician),Q33044040,kg:/g/11g8xhg1mz,NA,21959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Mark,Green,G000590,2022,2021-01-03,2023-01-03,7,117,412819,Mark Green (Tennessee politician),Q16224587,kg:/m/09rx6jq,NA,21926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,David,Kustoff,K000392,2022,2021-01-03,2023-01-03,8,117,412724,David Kustoff,Q26923148,kg:/g/11c1qmm_nk,NA,21731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Steve,Cohen,C001068,2022,2021-01-03,2023-01-03,9,117,412236,Steve Cohen (politician),Q512330,kg:/m/04l8cr,11800,20748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Diana,Harshbarger,H001086,2021,2021-01-03,2023-01-03,1,117,456844,Diana Harshbarger,Q101197341,kg:/g/11f67z977k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Tim,Burchett,B001309,2021,2021-01-03,2023-01-03,2,117,412817,Tim Burchett,Q7803244,kg:/m/03yt07,NA,21905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,TN,Charles,Fleischmann,F000459,2021,2021-01-03,2023-01-03,3,117,412476,Chuck Fleischmann,Q521959,kg:/m/0ddd54f,13563,21178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
